date,series_id,value,unit,frequency,release_version
2009-05-10,obm_utxo_eod_count_daily,13260,outputs,daily,OBM v0.1.0
2009-05-11,obm_utxo_eod_count_daily,13380,outputs,daily,OBM v0.1.0
2009-05-12,obm_utxo_eod_count_daily,13510,outputs,daily,OBM v0.1.0
2009-05-13,obm_utxo_eod_count_daily,13623,outputs,daily,OBM v0.1.0
2009-05-14,obm_utxo_eod_count_daily,13762,outputs,daily,OBM v0.1.0
2009-05-15,obm_utxo_eod_count_daily,13889,outputs,daily,OBM v0.1.0
2009-05-16,obm_utxo_eod_count_daily,14008,outputs,daily,OBM v0.1.0
2009-05-17,obm_utxo_eod_count_daily,14135,outputs,daily,OBM v0.1.0
2009-05-18,obm_utxo_eod_count_daily,14253,outputs,daily,OBM v0.1.0
2009-05-19,obm_utxo_eod_count_daily,14339,outputs,daily,OBM v0.1.0
2009-05-20,obm_utxo_eod_count_daily,14459,outputs,daily,OBM v0.1.0
2009-05-21,obm_utxo_eod_count_daily,14541,outputs,daily,OBM v0.1.0
2009-05-22,obm_utxo_eod_count_daily,14602,outputs,daily,OBM v0.1.0
2009-05-23,obm_utxo_eod_count_daily,14634,outputs,daily,OBM v0.1.0
2009-05-24,obm_utxo_eod_count_daily,14734,outputs,daily,OBM v0.1.0
2009-05-25,obm_utxo_eod_count_daily,14843,outputs,daily,OBM v0.1.0
2009-05-26,obm_utxo_eod_count_daily,14968,outputs,daily,OBM v0.1.0
2009-05-27,obm_utxo_eod_count_daily,15087,outputs,daily,OBM v0.1.0
2009-05-28,obm_utxo_eod_count_daily,15182,outputs,daily,OBM v0.1.0
2009-05-29,obm_utxo_eod_count_daily,15229,outputs,daily,OBM v0.1.0
2009-05-30,obm_utxo_eod_count_daily,15338,outputs,daily,OBM v0.1.0
2009-05-31,obm_utxo_eod_count_daily,15434,outputs,daily,OBM v0.1.0
2009-06-01,obm_utxo_eod_count_daily,15506,outputs,daily,OBM v0.1.0
2009-06-02,obm_utxo_eod_count_daily,15617,outputs,daily,OBM v0.1.0
2009-06-03,obm_utxo_eod_count_daily,15688,outputs,daily,OBM v0.1.0
2009-06-04,obm_utxo_eod_count_daily,15754,outputs,daily,OBM v0.1.0
2009-06-05,obm_utxo_eod_count_daily,15784,outputs,daily,OBM v0.1.0
2009-06-06,obm_utxo_eod_count_daily,15812,outputs,daily,OBM v0.1.0
2009-06-07,obm_utxo_eod_count_daily,15828,outputs,daily,OBM v0.1.0
2009-06-08,obm_utxo_eod_count_daily,15910,outputs,daily,OBM v0.1.0
